x_center,y_center,mean_correction,count
2.9407156217636468,0.15822190190423321,,0
2.9407156217636468,0.18673538109657983,,0
2.9407156217636468,0.21524886028892648,2.211166213797661,2
2.9407156217636468,0.24376233948127313,2.9808380557985266,1
2.9407156217636468,0.2722758186736197,,0
2.9407156217636468,0.3007892978659664,3.4407324480713894,5
2.9407156217636468,0.329302777058313,3.640363201169016,1
2.9407156217636468,0.35781625625065966,1.3772625246450334,7
2.9407156217636468,0.3863297354430063,3.3362732107011395,5
2.9407156217636468,0.4148432146353529,,0
2.9407156217636468,0.4433566938276996,,0
2.9407156217636468,0.4718701730200462,,0
2.9407156217636468,0.5003836522123929,,0
2.9407156217636468,0.5288971314047395,,0
2.9407156217636468,0.5574106105970862,1.2904170886866995,1
2.9407156217636468,0.5859240897894328,,0
